0.000000000000000000e+00 2.970697639724281558e+01 0.000000000000000000e+00 -1.116180129054323254e-04 5.729152939539429390e+00 9.963540141440484499e-01 6.189554519905809266e-03 6.189554568468065045e-03
2.030254435170025147e+02 2.968538758429658131e+01 1.257322638577785145e+00 -1.116385445535247135e-04 5.727279547981495966e+00 9.963514359680146759e-01 6.196309713488465029e-03 6.196309762122632903e-03
4.060508870340050294e+02 2.966377249947953132e+01 2.516018290581618633e+00 -1.119217871909204275e-04 5.725401453681202568e+00 9.963488484975557835e-01 6.203083544917699366e-03 6.203083593853431568e-03
6.090763305510075725e+02 2.964207823036096201e+01 3.776092964257336426e+00 -1.124300780583469017e-04 5.723518629355689669e+00 9.963462516685178683e-01 6.209897446874947449e-03 6.209897496311463094e-03
8.336202015714954996e+02 2.961797413345333041e+01 5.171338608494486344e+00 -1.128986121942152185e-04 5.721430691615112529e+00 9.963433686011997636e-01 6.217487786772563606e-03 6.217487836684076896e-03
1.058164072591983313e+03 2.959380703471239826e+01 6.568293194106099797e+00 -1.130234698956773733e-04 5.719336874359404632e+00 9.963404738740994082e-01 6.225113817547455949e-03 6.225113867631967141e-03
1.282707943612471126e+03 2.956963519646686223e+01 7.966961733142726487e+00 -1.130213563820414594e-04 5.717237151078896851e+00 9.963375674202292753e-01 6.232751991172459996e-03 6.232752041317737683e-03
1.467515739795259378e+03 2.954972741085672538e+01 9.119404693140644724e+00 -1.132123183933460845e-04 5.715504558374365551e+00 9.963351664688656628e-01 6.239051648354853111e-03 6.239051698721569117e-03
1.652323535978047630e+03 2.952976498434059138e+01 1.027301431750778704e+01 -1.136354264377072409e-04 5.713767933994573056e+00 9.963327574943392495e-01 6.245380537056955360e-03 6.245380587853317268e-03
1.853966855629225392e+03 2.950789091598313618e+01 1.153305362824372438e+01 -1.141428657669560435e-04 5.711868474765565473e+00 9.963301198393876845e-01 6.252332011209139721e-03 6.252332062518327523e-03
2.061282429257845251e+03 2.948532111521114629e+01 1.283000405415243961e+01 -1.144230382817337658e-04 5.709910503012198824e+00 9.963273978550074572e-01 6.259520760304665768e-03 6.259520811926476760e-03
2.268598002886465110e+03 2.946272537202637665e+01 1.412844722700978117e+01 -1.144450977478444250e-04 5.707947350595498293e+00 9.963246655272303132e-01 6.266729181451825316e-03 6.266729233154166509e-03
2.455442263773614741e+03 2.944236010319090369e+01 1.529995713395637580e+01 -1.144907736033403192e-04 5.706173596602303277e+00 9.963221941028470585e-01 6.273233879151062301e-03 6.273233930949433448e-03
2.642286524660764371e+03 2.942196815161710433e+01 1.647268384892112181e+01 -1.147699544929854079e-04 5.704395607813710356e+00 9.963197142048791921e-01 6.279756926651332109e-03 6.279756978757807494e-03
2.829130785547914002e+03 2.940150712536300759e+01 1.764663247721200179e+01 -1.152474911577670077e-04 5.702613360720432567e+00 9.963172257774167706e-01 6.286315851973731800e-03 6.286315904570663818e-03
3.027153373660432408e+03 2.937972966723256718e+01 1.889215712247029444e+01 -1.157083949947951024e-04 5.700719803045485534e+00 9.963145790824915471e-01 6.293313467455932501e-03 6.293313520534566871e-03
3.225175961772950814e+03 2.935788961600798785e+01 2.013907120677723483e+01 -1.159043278155931592e-04 5.698821389514845848e+00 9.963119226402697981e-01 6.300345493889024026e-03 6.300345547208234184e-03
3.427045992777831998e+03 2.933561033033285881e+01 2.141164708483840684e+01 -1.159113078177552078e-04 5.696881068385103219e+00 9.963092044915792256e-01 6.307529163670839989e-03 6.307529217058459835e-03
3.609782382864819283e+03 2.931543831068588446e+01 2.256485700560865126e+01 -1.160066307035951448e-04 5.695120269198576501e+00 9.963067351515422221e-01 6.314041496732848702e-03 6.314041550264604986e-03
3.792518772951806568e+03 2.929523003117053292e+01 2.371925874483480001e+01 -1.163423387072848265e-04 5.693355287242011897e+00 9.963042573875202645e-01 6.320576251570704865e-03 6.320576305469550321e-03
3.980004552191112452e+03 2.927441960006556698e+01 2.490490843546917787e+01 -1.168434912002904499e-04 5.691540058749956721e+00 9.963017064072013929e-01 6.327320575560520244e-03 6.327320629983853272e-03
4.174370772444131035e+03 2.925275707150102278e+01 2.613540904143308907e+01 -1.172606317747872421e-04 5.689653500442541478e+00 9.962990522965025075e-01 6.334357601146493356e-03 6.334357656021260413e-03
4.368736992697149617e+03 2.923104262572568857e+01 2.736728069025302901e+01 -1.174094586115763140e-04 5.687762110091819423e+00 9.962963884229937284e-01 6.341424894636031942e-03 6.341424949712758975e-03
4.565346115580381593e+03 2.920906762539270929e+01 2.861476656858298284e+01 -1.174201392914001209e-04 5.685843956388640485e+00 9.962936838224035752e-01 6.348586693113318288e-03 6.348586748263496116e-03
4.762019038071684008e+03 2.918707423324170946e+01 2.986406714983850463e+01 -1.175830255850878023e-04 5.683920197009793895e+00 9.962909682531509992e-01 6.355764383068175996e-03 6.355764438435222013e-03
4.958691960562986424e+03 2.916502473412424479e+01 3.111478221472850336e+01 -1.180219157617184371e-04 5.681991430906250251e+00 9.962882425337964420e-01 6.362974527758907296e-03 6.362974583604573929e-03
5.155364883054288839e+03 2.914288090413005605e+01 3.236691998618124444e+01 -1.185497025350620728e-04 5.680057621495162579e+00 9.962855065786044850e-01 6.370233347991469293e-03 6.370233404403266401e-03
5.347554054654207903e+03 2.912116150291069161e+01 3.359189505027616462e+01 -1.188755046861159266e-04 5.678162987319625543e+00 9.962828230176559163e-01 6.377369364668141090e-03 6.377369421455215265e-03
5.539743226254126967e+03 2.909940768690355384e+01 3.481824413285990971e+01 -1.189512103771965052e-04 5.676263468030750658e+00 9.962801295195922169e-01 6.384528677371871692e-03 6.384528734296380202e-03
5.733314156824241763e+03 2.907749213677465505e+01 3.605480208409940701e+01 -1.189923414117731627e-04 5.674345336069208656e+00 9.962774065638408949e-01 6.391750604753792045e-03 6.391750661783376225e-03
5.926885087394356560e+03 2.905555187262082484e+01 3.729275958064429375e+01 -1.192575087610581983e-04 5.672422213916277656e+00 9.962746734341947352e-01 6.398991946801847568e-03 6.398992004152066759e-03
6.120456017964471357e+03 2.903353949119233590e+01 3.853212231812329236e+01 -1.197596429272456114e-04 5.670494073917205391e+00 9.962719300626550201e-01 6.406272915188451246e-03 6.406272973089733973e-03
6.330352611569530382e+03 2.900956356775453671e+01 3.987761064647160936e+01 -1.202810729764878313e-04 5.668397599195753145e+00 9.962689436352353267e-01 6.414223790688259805e-03 6.414223849168756292e-03
6.540249205174589406e+03 2.898551199188412042e+01 4.122477280635781938e+01 -1.205075873706265598e-04 5.666295128879665022e+00 9.962659449412408774e-01 6.422217758240020280e-03 6.422217817015581955e-03
6.750145798779648430e+03 2.896144050632571165e+01 4.257361520514420050e+01 -1.205410164928258598e-04 5.664186630361189856e+00 9.962629338985643512e-01 6.430231142369183944e-03 6.430231201252183983e-03
6.928927719290473760e+03 2.894092638428510611e+01 4.372383533721360749e+01 -1.206858202585954899e-04 5.662385921528612087e+00 9.962603594239227700e-01 6.437069949971983146e-03 6.437070009060554855e-03
7.107709639801299090e+03 2.892036834143060986e+01 4.487528025833498191e+01 -1.210664195987845874e-04 5.660580805518894643e+00 9.962577759002424482e-01 6.443935561491170860e-03 6.443935621017694328e-03
7.293968735293768077e+03 2.889886801870559196e+01 4.607619134112235315e+01 -1.215897049860952895e-04 5.658695476006978531e+00 9.962550746277404334e-01 6.451132301845647482e-03 6.451132361956245405e-03
7.484260963106996314e+03 2.887681547244530833e+01 4.730449502364563585e+01 -1.219915168773639668e-04 5.656764310894266679e+00 9.962523045504552144e-01 6.458531301593683181e-03 6.458531362172994714e-03
7.674553190920224552e+03 2.885471494310707641e+01 4.853420986088652711e+01 -1.221325685084027641e-04 5.654828045854982221e+00 9.962495239669416636e-01 6.465960304274626091e-03 6.465960365065332761e-03
